file_path,filename,speaker_id,attack_type,label,ground_truth_binary,split
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_2250508.flac,LA_D_2250508.flac,LA_0069,-,bonafide,1,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_2414004.flac,LA_D_2414004.flac,LA_0069,-,bonafide,1,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_2448116.flac,LA_D_2448116.flac,LA_0069,-,bonafide,1,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_2462911.flac,LA_D_2462911.flac,LA_0069,-,bonafide,1,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_2559281.flac,LA_D_2559281.flac,LA_0069,-,bonafide,1,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_2666979.flac,LA_D_2666979.flac,LA_0069,-,bonafide,1,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1008730.flac,LA_D_1008730.flac,LA_0069,A01,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1034049.flac,LA_D_1034049.flac,LA_0069,A01,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1048723.flac,LA_D_1048723.flac,LA_0069,A01,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1067573.flac,LA_D_1067573.flac,LA_0069,A01,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1091909.flac,LA_D_1091909.flac,LA_0069,A01,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1092958.flac,LA_D_1092958.flac,LA_0069,A01,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1095842.flac,LA_D_1095842.flac,LA_0069,A01,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1017803.flac,LA_D_1017803.flac,LA_0069,A02,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1042992.flac,LA_D_1042992.flac,LA_0069,A02,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1055140.flac,LA_D_1055140.flac,LA_0069,A02,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1058368.flac,LA_D_1058368.flac,LA_0069,A02,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1077352.flac,LA_D_1077352.flac,LA_0069,A02,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1079715.flac,LA_D_1079715.flac,LA_0069,A02,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1082954.flac,LA_D_1082954.flac,LA_0069,A02,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1050796.flac,LA_D_1050796.flac,LA_0069,A03,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1111959.flac,LA_D_1111959.flac,LA_0069,A03,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1126102.flac,LA_D_1126102.flac,LA_0069,A03,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1144419.flac,LA_D_1144419.flac,LA_0069,A03,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1151564.flac,LA_D_1151564.flac,LA_0069,A03,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1154251.flac,LA_D_1154251.flac,LA_0069,A03,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1154657.flac,LA_D_1154657.flac,LA_0069,A03,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1006800.flac,LA_D_1006800.flac,LA_0069,A04,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1012014.flac,LA_D_1012014.flac,LA_0069,A04,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1023711.flac,LA_D_1023711.flac,LA_0069,A04,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1025449.flac,LA_D_1025449.flac,LA_0069,A04,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1035630.flac,LA_D_1035630.flac,LA_0069,A04,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1079849.flac,LA_D_1079849.flac,LA_0069,A04,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1108554.flac,LA_D_1108554.flac,LA_0069,A04,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1002910.flac,LA_D_1002910.flac,LA_0069,A05,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1006756.flac,LA_D_1006756.flac,LA_0069,A05,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1036574.flac,LA_D_1036574.flac,LA_0069,A05,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1115782.flac,LA_D_1115782.flac,LA_0069,A05,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1142805.flac,LA_D_1142805.flac,LA_0069,A05,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1145475.flac,LA_D_1145475.flac,LA_0069,A05,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1170738.flac,LA_D_1170738.flac,LA_0069,A05,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1029617.flac,LA_D_1029617.flac,LA_0069,A06,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1059142.flac,LA_D_1059142.flac,LA_0069,A06,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1062379.flac,LA_D_1062379.flac,LA_0069,A06,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1091297.flac,LA_D_1091297.flac,LA_0069,A06,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1100577.flac,LA_D_1100577.flac,LA_0069,A06,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1124488.flac,LA_D_1124488.flac,LA_0069,A06,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1146285.flac,LA_D_1146285.flac,LA_0069,A06,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1090286.flac,LA_D_1090286.flac,LA_0070,-,bonafide,1,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1119156.flac,LA_D_1119156.flac,LA_0070,-,bonafide,1,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1173765.flac,LA_D_1173765.flac,LA_0070,-,bonafide,1,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1219450.flac,LA_D_1219450.flac,LA_0070,-,bonafide,1,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1239754.flac,LA_D_1239754.flac,LA_0070,-,bonafide,1,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1245000.flac,LA_D_1245000.flac,LA_0070,-,bonafide,1,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1279882.flac,LA_D_1279882.flac,LA_0070,-,bonafide,1,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1399387.flac,LA_D_1399387.flac,LA_0070,-,bonafide,1,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1409575.flac,LA_D_1409575.flac,LA_0070,-,bonafide,1,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1426585.flac,LA_D_1426585.flac,LA_0070,-,bonafide,1,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1472077.flac,LA_D_1472077.flac,LA_0070,-,bonafide,1,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1518150.flac,LA_D_1518150.flac,LA_0070,-,bonafide,1,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1614129.flac,LA_D_1614129.flac,LA_0070,-,bonafide,1,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1714000.flac,LA_D_1714000.flac,LA_0070,-,bonafide,1,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1789452.flac,LA_D_1789452.flac,LA_0070,-,bonafide,1,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1819301.flac,LA_D_1819301.flac,LA_0070,-,bonafide,1,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1879957.flac,LA_D_1879957.flac,LA_0070,-,bonafide,1,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1884465.flac,LA_D_1884465.flac,LA_0070,-,bonafide,1,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1975885.flac,LA_D_1975885.flac,LA_0070,-,bonafide,1,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1993949.flac,LA_D_1993949.flac,LA_0070,-,bonafide,1,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_2017251.flac,LA_D_2017251.flac,LA_0070,-,bonafide,1,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_2022297.flac,LA_D_2022297.flac,LA_0070,-,bonafide,1,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_2124484.flac,LA_D_2124484.flac,LA_0070,-,bonafide,1,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_2133778.flac,LA_D_2133778.flac,LA_0070,-,bonafide,1,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_2149963.flac,LA_D_2149963.flac,LA_0070,-,bonafide,1,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_2165027.flac,LA_D_2165027.flac,LA_0070,-,bonafide,1,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_2232106.flac,LA_D_2232106.flac,LA_0070,-,bonafide,1,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_2237304.flac,LA_D_2237304.flac,LA_0070,-,bonafide,1,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1006568.flac,LA_D_1006568.flac,LA_0070,A01,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1010295.flac,LA_D_1010295.flac,LA_0070,A01,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1017922.flac,LA_D_1017922.flac,LA_0070,A01,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1020908.flac,LA_D_1020908.flac,LA_0070,A01,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1066785.flac,LA_D_1066785.flac,LA_0070,A01,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1110836.flac,LA_D_1110836.flac,LA_0070,A01,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1121701.flac,LA_D_1121701.flac,LA_0070,A01,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1054710.flac,LA_D_1054710.flac,LA_0070,A02,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1055821.flac,LA_D_1055821.flac,LA_0070,A02,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1068623.flac,LA_D_1068623.flac,LA_0070,A02,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1083852.flac,LA_D_1083852.flac,LA_0070,A02,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1120974.flac,LA_D_1120974.flac,LA_0070,A02,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1133783.flac,LA_D_1133783.flac,LA_0070,A02,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1172519.flac,LA_D_1172519.flac,LA_0070,A02,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1004678.flac,LA_D_1004678.flac,LA_0070,A03,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1011190.flac,LA_D_1011190.flac,LA_0070,A03,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1014671.flac,LA_D_1014671.flac,LA_0070,A03,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1056780.flac,LA_D_1056780.flac,LA_0070,A03,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1105502.flac,LA_D_1105502.flac,LA_0070,A03,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1106685.flac,LA_D_1106685.flac,LA_0070,A03,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1118728.flac,LA_D_1118728.flac,LA_0070,A03,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1002200.flac,LA_D_1002200.flac,LA_0070,A04,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1007830.flac,LA_D_1007830.flac,LA_0070,A04,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1025756.flac,LA_D_1025756.flac,LA_0070,A04,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1063772.flac,LA_D_1063772.flac,LA_0070,A04,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1067946.flac,LA_D_1067946.flac,LA_0070,A04,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1110070.flac,LA_D_1110070.flac,LA_0070,A04,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1131210.flac,LA_D_1131210.flac,LA_0070,A04,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1018989.flac,LA_D_1018989.flac,LA_0070,A05,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1044424.flac,LA_D_1044424.flac,LA_0070,A05,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1068303.flac,LA_D_1068303.flac,LA_0070,A05,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1110507.flac,LA_D_1110507.flac,LA_0070,A05,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1111470.flac,LA_D_1111470.flac,LA_0070,A05,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1124684.flac,LA_D_1124684.flac,LA_0070,A05,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1188819.flac,LA_D_1188819.flac,LA_0070,A05,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1012227.flac,LA_D_1012227.flac,LA_0070,A06,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1014431.flac,LA_D_1014431.flac,LA_0070,A06,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1020531.flac,LA_D_1020531.flac,LA_0070,A06,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1047504.flac,LA_D_1047504.flac,LA_0070,A06,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1166735.flac,LA_D_1166735.flac,LA_0070,A06,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1192014.flac,LA_D_1192014.flac,LA_0070,A06,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1230496.flac,LA_D_1230496.flac,LA_0070,A06,spoof,0,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1121887.flac,LA_D_1121887.flac,LA_0071,-,bonafide,1,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1133168.flac,LA_D_1133168.flac,LA_0071,-,bonafide,1,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1232613.flac,LA_D_1232613.flac,LA_0071,-,bonafide,1,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1306387.flac,LA_D_1306387.flac,LA_0071,-,bonafide,1,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1330775.flac,LA_D_1330775.flac,LA_0071,-,bonafide,1,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1335445.flac,LA_D_1335445.flac,LA_0071,-,bonafide,1,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1427710.flac,LA_D_1427710.flac,LA_0071,-,bonafide,1,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1503604.flac,LA_D_1503604.flac,LA_0071,-,bonafide,1,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1523180.flac,LA_D_1523180.flac,LA_0071,-,bonafide,1,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1523483.flac,LA_D_1523483.flac,LA_0071,-,bonafide,1,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1565390.flac,LA_D_1565390.flac,LA_0071,-,bonafide,1,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1770174.flac,LA_D_1770174.flac,LA_0071,-,bonafide,1,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1812623.flac,LA_D_1812623.flac,LA_0071,-,bonafide,1,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1833652.flac,LA_D_1833652.flac,LA_0071,-,bonafide,1,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1882065.flac,LA_D_1882065.flac,LA_0071,-,bonafide,1,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1898207.flac,LA_D_1898207.flac,LA_0071,-,bonafide,1,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1983415.flac,LA_D_1983415.flac,LA_0071,-,bonafide,1,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_1997529.flac,LA_D_1997529.flac,LA_0071,-,bonafide,1,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_2002365.flac,LA_D_2002365.flac,LA_0071,-,bonafide,1,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_2062744.flac,LA_D_2062744.flac,LA_0071,-,bonafide,1,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_2096892.flac,LA_D_2096892.flac,LA_0071,-,bonafide,1,cal_fit
C:\Users\jayan\OneDrive\Desktop\VERA\data\asvspoof2019\dev\flac\LA_D_2143384.flac,LA_D_2143384.flac,LA_0071,-,bonafide,1,cal_fit
